ID,Nome,Tamanho,Valor
94968,Ethika,XS,67.5374479189224
94969,TNT,XXXL,92.673900502582
94970,Hamilton Shirts,XXS,48.8957857153824
94971,Mohito,One Size,45.646957039203
94972,Tommy Hilfinger,M,20.112635666557
94973,SABA,XL,16.1352811116424
94974,Forever 21,M,35.4874863058736
94975,Acorn Stores,S,84.2353320658371
94976,Baby Gap,XXS,21.1964305561019
94977,Karen Kane,S,80.859794670185
94978,Cherokee Inc.,XXL,7.19127600090172
94979,Lee,M,47.6802136123554
94980,Mataano,L,40.2551629279066
94981,C&A,XS,70.8944695060581
94982,Max Studio,XS,3.32475018376706
94983,Max Studio,XS,56.282598785722
94984,Calvin Klein,M,20.3459321127021
94985,Marchesa,M,93.6666317277898
94986,Koalapop,S,53.5272251356054
94987,Mataano,L,29.1966608442351
94988,Mossimo,XXXL,98.1077240920196
94989,Converse,XL,50.1603840306217
94990,Nudie Jeans,M,86.1666750261405
94991,Max Studio,XS,54.1275989534928
94992,Calvin Klein,XXL,95.5947324911108
94993,Acorn Stores,One Size,76.231242375556
94994,Brooks Brothers,XXXL,81.3932802036373
94995,Converse,One Size,40.3568051119134
94996,Lilli Ann,XXL,50.6404616644794
94997,Ethika,XS,30.6254619577087
94998,Avirex,XXS,5.58769569526785
94999,Levis,XXXL,35.9463718076918
95000,Merc Clothing,S,29.7076010274271
95001,Converse,XXXL,9.68365598641506
95002,Marchesa,XXXL,6.24520219454784
95003,Six Deuce,XXS,17.1136220214486
95004,Marchesa,XS,90.4780064367121
95005,Nice Collective,L,67.7761207720154
95006,Mataano,S,83.0669243010073
95007,Izod,One Size,84.2821361288811
95008,Loyandford,XXL,59.5862113975856
95009,Ex-Boyfriend,XXXL,36.5595910174584
95010,Avirex,XXL,73.6825378707994
95011,Angels Jeanswear,XXS,84.6412579606479
95012,Cross Colours,L,66.8605572687744
95013,Lee,XXL,96.8911309856415
95014,C&A,XS,23.6563001347968
95015,Lee,XXS,59.7161132747848
95016,Marchesa,XXXL,85.894151035647
95017,Forever 21,XL,22.222430745709
95018,Countess Mara,S,72.1461703722115
95019,Countess Mara,L,36.4248766300384
95020,Mataano,One Size,19.1470438428908
95021,Forever 21,L,42.5030828204486
95022,Marchesa,XXXL,84.3803868565617
95023,Old Navy,XXXL,70.724269113375
95024,Calvin Klein,XXS,76.6406013661253
95025,Rip Curl,L,13.2990734345741
95026,Karen Kane,XS,69.504706478447
95027,DKNY,XXL,72.7360732186288
95028,DKNY,XXL,17.6455868648577
95029,JNCO,XS,20.9268262292849
95030,Mohito,S,97.8040115580913
95031,C&A,XXL,74.4563484203333
95032,H&M,XXS,91.142478866569
95033,Calvin Klein,XXXL,23.5313584336691
95034,Bujo,L,43.0666912952749
95035,Nudie Jeans,L,36.0783604551472
95036,Converse,One Size,23.6686164618789
95037,Dollie & Me,XXS,88.7705919024398
95038,JNCO,XXL,29.8299492117157
95039,Nice Collective,M,57.8760969680157
95040,Baby Gap,M,85.1362199066841
95041,Marchesa,XL,50.4218086509136
95042,Cherokee Inc.,XL,57.9408991117687
95043,Andrew Marc,One Size,63.429001515931
95044,Tommy Hilfinger,L,81.6051470067376
95045,TNT,XXS,91.5782267253744
95046,Acorn Stores,One Size,32.3905426600904
95047,Koalapop,S,56.7465927790602
95048,Max Studio,XS,37.0454100063282
95049,Brooks Brothers,M,17.3976007194247
95050,TNT,XXL,10.9001704044175
95051,Mataano,L,74.6869604101809
95052,Koton,XXL,81.0594083532036
95053,Forever 21,L,27.6103290061514
95054,SABA,M,3.75583028083473
95055,Real Gold,One Size,98.1649101102561
95056,Bujo,XXL,62.4672876943216
95057,Six Deuce,XL,37.7810416127467
95058,C&A,S,98.7950905309036
95059,Converse,XXS,9.16365477217531
95060,Angels Jeanswear,XL,19.567011860929
95061,Cherokee Inc.,XS,24.3448513575573
95062,Nudie Jeans,XXXL,71.774176800984
95063,Koton,S,14.4961776139662
95064,JNCO,L,81.6664175580565
95065,SABA,M,91.609704545983
95066,Mataano,XXS,32.0779343005633
95067,Nice Collective,XS,62.3041459626072
95068,Rip Curl,XXL,35.6284450444525
95069,Columbia Sportswear,S,58.5713226513804
95070,Forever Lazy,M,18.0013896441094
95071,Cross Colours,XL,57.321777874288
95072,Nudie Jeans,XS,96.0478359069898
95073,Rip Curl,S,83.1222811830799
95074,Karen Kane,XL,8.53094310198489
95075,Rip Curl,One Size,37.8110283817216
95076,Guess,S,57.3446136262941
95077,Bujo,XS,56.3981744588344
95078,Mohito,M,9.04522837467735
95079,Izod,L,73.894722178995
95080,Old Navy,L,78.4802979754658
95081,Forever 21,XL,11.7780419140021
95082,Tommy Hilfinger,M,91.347901663905
95083,Mohito,XXS,39.4174836303189
95084,Marchesa,S,85.4533077247689
95085,Andrew Marc,M,26.7835383591165
95086,Columbia Sportswear,XL,69.9389037522203
95087,SABA,XXL,3.78708750791246
95088,Lee,One Size,7.18145048859597
95089,Loyandford,XXL,31.5561369743925
95090,Max Studio,XXL,32.8323140036465
95091,Forever Lazy,One Size,5.28982061207752
95092,Cross Colours,XL,13.7284073576929
95093,Brooks Brothers,M,86.2313552411419
95094,Avirex,XXS,55.9250719011412
95095,Cross Colours,One Size,44.2272062097803
95096,Koton,One Size,50.1690287642037
95097,Converse,One Size,4.02591201850488
95098,Bujo,M,15.2219605819424
95099,Marchesa,S,20.7065353326996
95100,Dollie & Me,S,8.66958945322297
95101,Hamilton Shirts,M,72.5541939630891
95102,Max Studio,XXL,44.3734872505877
95103,SABA,S,67.1353110089597
95104,Mohito,XXS,62.4566059133302
95105,Karen Kane,XXL,30.6560029018
95106,Healthtex,XXS,66.7458398755388
95107,Guess,XL,32.3146436802645
95108,Mossimo,XXL,40.4676835003624
95109,Izod,XXXL,56.9124918821792
95110,Angels Jeanswear,L,85.1592345583063
95111,Six Deuce,XL,68.6751435108833
95112,Healthtex,XXS,85.8117711524534
95113,Mossimo,XXXL,98.6457280449782
95114,Acorn Stores,S,5.55426733500989
95115,Healthtex,L,41.6540023948317
95116,Forever 21,One Size,56.4888284571882
95117,Converse,One Size,4.58370442110286
95118,Dollie & Me,XXXL,6.75965115975572
95119,Tommy Hilfinger,One Size,87.9599191788397
95120,Angels Jeanswear,L,12.1281919126064
95121,Merc Clothing,XS,51.0699051828449
95122,Lee,XXXL,35.67908626873
95123,C&A,XXS,28.4156377894877
95124,Dollie & Me,One Size,64.642494053879
95125,Acorn Stores,One Size,68.4223881351866
95126,Nice Collective,M,28.0890982663674
95127,Baby Gap,M,62.9756673341504
95128,Dollie & Me,XXS,14.6338668729336
95129,Cross Colours,M,86.0018582325437
95130,TNT,XS,63.2331681029094
95131,Lee,S,84.5184114386879
95132,Koalapop,XL,22.8081036097408
95133,Mataano,M,85.2127018823348
95134,Max Studio,XXXL,16.504699240208
95135,Calvin Klein,S,38.6192650010899
95136,Guess,S,15.646035208202
95137,Cross Colours,XL,54.2521986278017
95138,Mohito,XL,3.60673908032791
95139,Cherokee Inc.,XS,56.6142333245902
95140,Koalapop,XXXL,65.0425504092325
95141,Tommy Hilfinger,XXL,48.2852365725139
95142,Calvin Klein,L,33.1808207757682
95143,Guess,S,76.1885804180934
95144,Acorn Stores,XXS,11.4775030829373
95145,Koton,One Size,64.7749367099139
95146,Izod,L,46.8448276914865
95147,Koton,M,64.8484414750004
95148,Guess,XS,8.46682617369426
95149,Six Deuce,S,60.3043645458782
95150,Ex-Boyfriend,XXL,42.946712177222
95151,SABA,S,12.9787132441898
95152,Cross Colours,XXL,49.549477032176
95153,Mohito,XXS,40.2192941350952
95154,Acorn Stores,XXL,93.0441360366736
95155,Mohito,XL,7.97348571567493
95156,Nudie Jeans,XS,6.59080669311378
95157,Nudie Jeans,M,42.7633295481854
95158,Angels Jeanswear,XXL,58.3469450251884
95159,Merc Clothing,XXXL,45.7333081717292
95160,Lee,XS,96.3740892561032
95161,Avirex,XXS,50.0356261665167
95162,Guess,XXL,35.8742571616891
95163,Levis,XL,94.2528113141902
95164,Merc Clothing,XS,66.8407392375361
95165,Max Studio,XS,68.5670425368319
95166,Angels Jeanswear,XXXL,14.5430965812612
95167,Forever 21,XXS,43.418847869811
95168,Koalapop,One Size,20.8660408541868
95169,Hamilton Shirts,XXXL,22.1831488689329
95170,Converse,XXS,45.4277584959882
95171,Ecko Unlimited,XS,36.8478418983742
95172,Lee,M,55.3397959393169
95173,Andrew Marc,XL,42.3182367101862
95174,Merc Clothing,S,95.0170715446663
95175,Ecko Unlimited,L,53.0799120921082
95176,Koalapop,L,44.1854991136051
95177,Loyandford,XXS,58.0977380727873
95178,Calvin Klein,XS,85.2861039365111
95179,Bujo,M,60.8617499949698
95180,Loyandford,M,68.1731707403311
95181,Forever 21,XXS,38.8223884267837
95182,Merc Clothing,XXL,7.26361546817404
95183,C&A,One Size,23.0219295895761
95184,Mataano,S,1.0255371001668
95185,Acorn Stores,One Size,48.7690783835804
95186,Avirex,XS,12.5483834354898
95187,Avirex,One Size,24.5294734898626
95188,Merc Clothing,XXS,64.6663415137056
95189,Real Gold,S,57.3336288627859
95190,EMEL Fashion,XL,40.4883875816541
95191,Tommy Hilfinger,M,36.0229058866496
95192,Lilli Ann,XXL,79.7018510143747
95193,Real Gold,XL,74.1911109430674
95194,Mossimo,L,42.0478401133082
95195,Nice Collective,XXL,7.64589942882112
95196,Healthtex,XS,47.6381223763517
95197,EMEL Fashion,XL,74.1318462761733
95198,Merc Clothing,XXXL,48.4955893873682
95199,Merc Clothing,L,75.4264462256927
95200,Izod,XXS,29.9127423576604
95201,Mohito,XS,27.2088838746813
95202,Mohito,XS,84.3481710629296
95203,Columbia Sportswear,XS,35.7050526964967
95204,EMEL Fashion,XXXL,84.4713896128681
95205,Lee,XXXL,46.6989578305273
95206,Izod,XL,89.595141046492
95207,Acorn Stores,M,41.8166478918012
95208,Countess Mara,L,94.8888506064605
95209,EMEL Fashion,One Size,30.0949791325699
95210,Real Gold,M,29.1019223095392
95211,Karen Kane,S,20.26910047851
95212,Max Studio,XXXL,94.027028014896
95213,DKNY,M,57.3704874917727
95214,Healthtex,XL,82.6794142377001
95215,Healthtex,XXXL,11.0958796241767
95216,Brooks Brothers,XXS,18.9322201884036
95217,Cherokee Inc.,XS,16.3882585802992
95218,Ethika,XXXL,20.5905800906897
95219,Koalapop,S,98.6802846215108
95220,Old Navy,XL,28.3266160936684
95221,Max Studio,S,67.8800887828134
95222,Koalapop,XL,26.9568882752009
95223,SABA,XL,45.6048001249343
95224,DKNY,One Size,6.66269101605876
95225,Calvin Klein,M,69.8480383711159
95226,Healthtex,XL,57.3823988225229
95227,Izod,L,92.2609060687297
95228,Forever Lazy,One Size,22.0011934963992
95229,Levis,XXL,78.6607843733676
95230,Loyandford,M,50.9914042460692
95231,Koton,One Size,6.8288835975476
95232,Nudie Jeans,XL,43.2414184283658
95233,Max Studio,S,45.1967129829324
95234,Ecko Unlimited,S,70.7431672484349
95235,Mossimo,M,78.4396621442585
95236,H&M,XXS,36.1838171762339
95237,Angels Jeanswear,XS,22.3762594602892
95238,Angels Jeanswear,S,30.9180332906163
95239,Avirex,XXXL,64.4201450340544
95240,Forever 21,XXXL,9.49797913548442
95241,EMEL Fashion,XXXL,94.2612862536969
95242,Baby Gap,XXS,6.95613543966605
95243,Bujo,XXS,84.069568458977
95244,Forever 21,XXS,34.1981162648639
95245,JNCO,XXL,42.8417575656631
95246,Loyandford,XXS,83.9097573803318
95247,Andrew Marc,XS,43.2377701007006
95248,Merc Clothing,M,24.0613518408785
95249,Koton,M,88.9528473787721
95250,Brooks Brothers,XXS,49.3894482554819
95251,Levis,M,30.3526797962155
95252,EMEL Fashion,M,40.6917097203861
95253,Mohito,XS,58.6299047971284
95254,SABA,M,12.4900286898436
95255,Lee,XXS,23.1475816700363
95256,Forever Lazy,XXL,17.7858212929153
95257,Mossimo,XXL,85.2189740777104
95258,Countess Mara,S,15.7373810870281
95259,Loyandford,XXS,44.116421621347
95260,Avirex,XS,36.8049318617233
95261,Guess,XXXL,87.3383140230264
95262,Karen Kane,XL,73.9693742366365
95263,Countess Mara,S,10.0039567188378
95264,Cross Colours,S,80.574341102305
95265,Izod,XS,54.7526049002784
95266,Loyandford,One Size,51.9677598234116
95267,Nudie Jeans,XXL,25.2936771527369
95268,Merc Clothing,XXS,73.3670061223055
95269,Hamilton Shirts,S,2.83631960248403
95270,Ecko Unlimited,XXL,8.19920304845981
95271,Brooks Brothers,L,5.77736953076784
95272,Nudie Jeans,One Size,85.0301199248201
95273,Calvin Klein,XXL,3.23703980130937
95274,Ecko Unlimited,XL,43.9481204789822
95275,Calvin Klein,L,4.85951187781036
95276,Mohito,S,17.1648800439038
95277,Hamilton Shirts,XXXL,32.4520385248829
95278,SABA,L,62.258770147459
95279,Koalapop,S,69.4814080877609
95280,Guess,XXXL,67.1537293690041
95281,Converse,One Size,7.92628066378007
95282,Nice Collective,XS,42.065734507081
95283,Converse,XXS,60.032785361648
95284,Merc Clothing,One Size,83.6132830598453
95285,Karen Kane,XXL,11.5613471793762
95286,JNCO,S,69.2520200602021
95287,Calvin Klein,XXXL,79.5992005432952
95288,Marchesa,L,80.4945844730803
95289,Calvin Klein,XXL,87.1362062395253
95290,Loyandford,M,19.1678056945874
95291,Max Studio,M,46.2707573763424
95292,Loyandford,XL,46.2146169572205
95293,Forever 21,XXS,75.2554754462351
95294,Healthtex,One Size,33.5697658739843
95295,Dollie & Me,XXL,68.2115189219879
95296,Baby Gap,XXL,15.035000745689
95297,Lilli Ann,XXS,79.9063813667308
95298,Mohito,XXXL,24.470291737686
95299,Baby Gap,L,25.5611535033962
95300,Ecko Unlimited,S,87.6422040563273
95301,Max Studio,XL,10.8322267461718
95302,Rip Curl,XS,86.1224190435011
95303,EMEL Fashion,M,60.5543637478512
95304,Cherokee Inc.,L,47.4840209276807
95305,Acorn Stores,S,2.25596926093845
95306,Mossimo,XL,86.7981601566068
95307,Lee,M,55.6808031851802
95308,Cross Colours,XXXL,62.1028193715507
95309,Columbia Sportswear,XXS,90.1115915212369
95310,C&A,M,84.7011706026742
95311,Lilli Ann,XXXL,35.0352670047596
95312,Izod,XXXL,90.723721598612
95313,Old Navy,XXXL,45.5178203911138
95314,Angels Jeanswear,XL,83.7403743959686
95315,Karen Kane,M,97.8936023222718
95316,Converse,One Size,26.7799690467212
95317,Baby Gap,XS,61.5158743325229
95318,Bujo,S,75.7921891230122
95319,Forever Lazy,M,2.12669056333913
95320,Koton,XXL,69.1561800963973
95321,Levis,XXL,21.0912124179728
95322,SABA,XXS,69.3029509607251
95323,Koton,One Size,39.4303180228129
95324,SABA,L,70.0517823859359
95325,Angels Jeanswear,XL,35.5892594571175
95326,Bujo,S,65.1147128376713
95327,Tommy Hilfinger,XL,92.0939561785636
95328,TNT,XXXL,53.8793401079622
95329,Forever Lazy,XXL,50.1621429692778
95330,Converse,One Size,46.5810884184116
95331,Mossimo,M,31.8931717811586
95332,Nice Collective,M,46.6289484489844
95333,TNT,L,71.6320292705819
95334,Mataano,One Size,9.98978574573518
95335,Countess Mara,XXS,8.66126685527212
95336,Countess Mara,XL,68.4884265216479
95337,Healthtex,XS,82.4948239673371
95338,Ethika,XS,7.24151309590857
95339,Acorn Stores,XXXL,77.7457607289524
95340,Izod,XXXL,15.6877393576725
95341,Rip Curl,M,48.6509046031399
95342,Tommy Hilfinger,L,39.4822594595525
95343,Avirex,XS,97.8892058864651
95344,Izod,XXL,41.2116705077755
95345,Healthtex,XXL,26.4448528208047
95346,Mataano,L,19.0666393055891
95347,Ex-Boyfriend,XS,51.7179053838914
95348,SABA,S,90.4065582181358
95349,Ecko Unlimited,S,46.8627788852261
95350,Acorn Stores,XXS,48.7341108325562
95351,Guess,S,74.9242886155491
95352,EMEL Fashion,One Size,15.316849767378
95353,Mohito,XL,12.2569568875511
95354,Forever 21,XXXL,20.2258648496242
95355,Guess,S,75.5272555768151
95356,Levis,XXXL,15.3960768577624
95357,TNT,XL,94.7027300641419
95358,SABA,XS,10.5925867252949
95359,SABA,XS,32.1380082984166
95360,Koton,M,51.7125386524538
95361,SABA,One Size,36.7705071651239
95362,Calvin Klein,XL,88.2323173681425
95363,Rip Curl,M,73.6981302991966
95364,Nudie Jeans,L,35.4489534387593
95365,Koton,S,31.9725433806761
95366,Calvin Klein,XS,97.8075226525811
95367,Old Navy,XS,91.987226868508
95368,Levis,XXS,1.86081808053926
95369,Marchesa,XXS,20.1846899931248
95370,Max Studio,S,17.9599465927854
95371,Baby Gap,XXXL,50.091807357544
95372,Mossimo,S,31.3751663036529
95373,Countess Mara,XXL,92.8592862402365
95374,Ecko Unlimited,XS,48.8783589503161
95375,Koton,XS,30.7074060280376
95376,C&A,L,83.1340121245636
95377,Calvin Klein,XXL,78.2352039666079
95378,Avirex,One Size,14.8306240070754
95379,Rip Curl,S,29.5147407555556
95380,Columbia Sportswear,L,98.0721987188199
95381,Koton,XS,80.5153030480795
95382,Guess,One Size,90.3659274994237
95383,Cherokee Inc.,M,95.7599849923327
95384,Bujo,XS,23.7762530011946
95385,Cross Colours,S,85.9273204230365
95386,TNT,XXS,61.0092586698054
95387,C&A,XXS,66.5947302848076
95388,Lilli Ann,L,93.3223800665338
95389,EMEL Fashion,M,49.1850352260214
95390,Izod,M,1.08030307948603
95391,Nice Collective,S,66.4333920508779
95392,Rip Curl,S,75.7327418670676
95393,Guess,XS,64.5606087900515
95394,Andrew Marc,XXS,46.1332831085349
95395,Columbia Sportswear,XXL,77.0264470130328
95396,Mataano,M,12.5979141362933
95397,Levis,XL,21.8464979374998
95398,Nice Collective,XXS,67.541589071295
95399,Loyandford,XXL,95.1784609291602
95400,Angels Jeanswear,One Size,80.3614863978519
95401,Mohito,L,47.7417449167658
95402,SABA,S,29.4816375391007
95403,Six Deuce,S,26.2914780905896
95404,EMEL Fashion,L,59.6490205398989
95405,Max Studio,XXS,5.54830363558061
95406,Countess Mara,L,76.0794063927976
95407,JNCO,XXS,19.2509402559376
95408,Acorn Stores,M,72.7447168243792
95409,Converse,S,67.5467975947758
95410,Lee,S,27.0010252310899
95411,Mohito,XXXL,9.59781499607387
95412,Merc Clothing,S,98.3889515848779
95413,Rip Curl,M,85.3328583758943
95414,Guess,M,19.4363094262948
95415,Countess Mara,S,90.2214507247421
95416,Rip Curl,XXS,37.4727066487412
95417,Healthtex,XS,30.1340929791956
95418,Nudie Jeans,XXS,79.9416571338389
95419,Merc Clothing,XXS,19.4449681245931
95420,JNCO,One Size,29.4412288872717
95421,Acorn Stores,XXL,7.80155175542531
95422,Koalapop,S,60.724419393914
95423,Calvin Klein,M,38.4556745008825
95424,Old Navy,XXS,80.3167471593789
95425,Mohito,XL,95.2758472865801
95426,Izod,XXL,9.13144836208385
95427,Forever 21,L,53.0830397722698
95428,Bujo,XXXL,61.9906656555788
95429,Izod,XS,11.3873799468332
95430,Nice Collective,XL,5.24207620939337
95431,Marchesa,XL,90.054344987522
95432,Hamilton Shirts,S,48.7448597996239
95433,Calvin Klein,XXL,9.21158462539855
95434,Koton,XXS,35.2550840309146
95435,Karen Kane,L,29.499924353091
95436,Lee,XS,64.4776561667573
95437,Healthtex,S,35.9899275163142
95438,Ecko Unlimited,S,34.7875178068818
95439,Cherokee Inc.,XXXL,37.5108757910835
95440,Ecko Unlimited,XXS,46.1631808724083
95441,Ethika,XXL,83.1985981903032
95442,H&M,S,77.0840824623984
95443,Acorn Stores,XXL,67.0347181721752
95444,Real Gold,XS,38.3712222419545
95445,Columbia Sportswear,S,42.2766290154665
95446,Converse,XS,79.8150994353067
95447,Dollie & Me,M,64.4927759256646
95448,H&M,XXL,31.6771829992892
95449,Old Navy,One Size,6.07011847946333
95450,Baby Gap,XS,81.2316719099095
95451,TNT,M,86.0881863199585
95452,Avirex,M,51.0138629148779
95453,SABA,XXS,58.5155613634342
95454,TNT,One Size,17.9504585391611
95455,Converse,XXS,66.3550977578178
95456,Avirex,M,44.274161555932
95457,EMEL Fashion,L,55.1461177613335
95458,Mataano,M,68.4742497361611
95459,TNT,One Size,65.7186401745857
95460,TNT,XXXL,7.21930298033138
95461,Merc Clothing,XL,16.6354219581165
95462,Lilli Ann,XXL,7.2877391829564
95463,Ecko Unlimited,XXS,9.6553766590801
95464,Merc Clothing,XS,47.3276106143964
95465,JNCO,XL,54.7515264548136
95466,Avirex,S,52.0248873178032
95467,Max Studio,XXS,89.4233308292103
95468,Dollie & Me,XS,33.2747077864011
95469,Nice Collective,XS,56.1177724013653
95470,Guess,XXL,2.75458116119475
95471,Columbia Sportswear,M,19.3839987983853
95472,Calvin Klein,XXS,68.1461460209201
95473,Karen Kane,S,88.0193943893627
95474,Countess Mara,M,47.4239515473246
95475,Acorn Stores,One Size,32.1476270049567
95476,Ex-Boyfriend,XL,75.5020261525652
95477,Six Deuce,XXL,68.3339144211886
95478,Marchesa,S,20.0189663255676
95479,Forever Lazy,XXL,81.4767238211244
95480,Countess Mara,One Size,78.2866122016155
95481,Angels Jeanswear,XXXL,70.1873776033462
95482,Cherokee Inc.,M,11.648511941381
95483,Nice Collective,One Size,1.99921810906344
95484,Mataano,XXL,85.2936376981873
95485,Forever 21,XXXL,60.4228315443838
95486,SABA,S,25.3493392357367
95487,Guess,XXL,43.3857154787452
95488,Mataano,L,25.9736720234964
95489,SABA,XXS,72.1300328612002
95490,Columbia Sportswear,XL,93.46271741924
95491,Karen Kane,XXS,35.759050468802
95492,Mohito,One Size,52.7142855663385
95493,Columbia Sportswear,XS,95.4884588920923
95494,Dollie & Me,S,93.062402708485
95495,Forever 21,S,5.69113086708408
95496,Cross Colours,XXXL,15.9870947282701
95497,Ex-Boyfriend,XXS,65.4602423740831
95498,DKNY,XXXL,36.9309060326456
95499,Avirex,One Size,71.2952130335827
95500,Tommy Hilfinger,XS,98.9397354582044
95501,Mohito,XXXL,46.9729381832168
95502,Andrew Marc,XXXL,44.9641819568184
95503,Izod,XL,61.5647657525562
95504,Dollie & Me,M,58.9881371301544
95505,Ex-Boyfriend,S,85.3239275530558
95506,Dollie & Me,XXS,57.1837813766598
95507,DKNY,XXS,73.3839081704542
95508,H&M,XL,6.02512667003326
95509,Loyandford,XXS,34.1538251094305
95510,Lilli Ann,One Size,95.1341832001387
95511,Forever Lazy,XXXL,37.4745445318867
95512,Acorn Stores,XXL,40.5013085596735
95513,EMEL Fashion,XXXL,40.6360576868225
95514,Healthtex,XXXL,40.2766474188662
95515,DKNY,M,80.9868421577787
95516,Tommy Hilfinger,XXS,31.4308872774387
95517,TNT,XL,20.418481576917
95518,Marchesa,S,73.7135675618023
95519,Angels Jeanswear,XXXL,73.8362705473957
95520,Baby Gap,XXS,7.3571679314399
95521,Healthtex,M,81.9241199218315
95522,Lilli Ann,S,40.7001569688787
95523,Karen Kane,XXS,1.96937576353987
95524,Loyandford,L,12.5281832290479
95525,Levis,L,86.5256525876586
95526,TNT,L,59.1264937739477
95527,Converse,XXXL,23.8898516538971
95528,Columbia Sportswear,XL,58.0489384792973
95529,Koton,XS,35.7816022312183
95530,Calvin Klein,S,18.1830368163916
95531,Rip Curl,XS,70.8305551478782
95532,Koalapop,XXXL,35.42831379102
95533,TNT,One Size,44.7445583505298
95534,Calvin Klein,XS,74.6503273861717
95535,Healthtex,XXXL,92.5599570076726
95536,Rip Curl,XS,76.1367949085016
95537,Mataano,L,74.9063293188374
95538,Healthtex,M,29.0025929952984
95539,Six Deuce,XXXL,33.1109610726642
95540,Real Gold,XXXL,69.2252531741863
95541,SABA,XXL,27.7260873111552
95542,Guess,XXL,81.6767684773899
95543,Karen Kane,XXXL,15.5372017801447
95544,Ethika,XL,98.6750462887227
95545,C&A,XL,34.4707494082259
95546,Tommy Hilfinger,S,79.2842135710103
95547,Marchesa,XS,97.5461233847524
95548,Koton,XL,38.8676875302883
95549,Converse,XXXL,22.3879573854562
95550,Lilli Ann,XXS,2.64277061523999
95551,Guess,XXS,20.9218992925817
95552,Rip Curl,XXXL,54.1430397178712
95553,Baby Gap,XL,38.6942989945851
95554,Koalapop,M,21.8964334926086
95555,Converse,L,80.6757193373869
95556,Cross Colours,M,47.066031633907
95557,SABA,M,53.7488328543253
95558,Angels Jeanswear,XL,43.6881292703041
95559,Cherokee Inc.,XXXL,33.9385184431162
95560,Lilli Ann,XXL,10.1591044232059
95561,Ex-Boyfriend,XXL,84.5414119495737
95562,Lilli Ann,XXXL,44.7704934118178
95563,Mataano,M,39.2525449652469
95564,Calvin Klein,S,77.8672811453544
95565,TNT,One Size,59.912594187964
95566,Koton,XXL,73.0899982462125
95567,Calvin Klein,XXXL,14.7200708481111
95568,Ex-Boyfriend,M,65.1162737217342
95569,Ex-Boyfriend,XL,77.024536444817
95570,Angels Jeanswear,L,80.6373356937605
95571,JNCO,XXXL,25.077596913128
95572,Koton,One Size,45.2201476223861
95573,Columbia Sportswear,XS,33.1093524816024
95574,Nudie Jeans,One Size,93.0983111006665
95575,Izod,XXXL,31.5634948702359
95576,EMEL Fashion,XXXL,86.2233756339286
95577,Hamilton Shirts,M,36.5768147905249
95578,Cherokee Inc.,XXXL,44.6700794644049
95579,SABA,L,8.44961352387891
95580,EMEL Fashion,XL,86.0463437922515
95581,Calvin Klein,L,79.4319350470006
95582,Columbia Sportswear,XS,82.7104982154958
95583,Karen Kane,XXXL,92.6564840472566
95584,TNT,M,9.10822319104719
95585,Ex-Boyfriend,XXS,40.9418554254537
95586,JNCO,XXL,65.1655058586809
95587,Tommy Hilfinger,XL,77.3210890136292
95588,Acorn Stores,XS,55.4311598126922
95589,Ex-Boyfriend,M,33.6377073152166
95590,Columbia Sportswear,S,29.1268963665361
95591,Koalapop,XL,85.8817069059618
95592,JNCO,XXL,6.08106325337713
95593,Cross Colours,L,55.515494402738
95594,Lilli Ann,L,22.352969149292
95595,Lilli Ann,XL,41.2699263809574
95596,Six Deuce,XS,60.2184032542717
95597,Guess,XS,76.351263298351
95598,Marchesa,XS,18.4518170815203
95599,Avirex,M,50.1732686707625
95600,Tommy Hilfinger,XXXL,34.2245946751091
95601,TNT,XXXL,44.1302123531374
95602,Columbia Sportswear,XXS,18.9535675290756
95603,Brooks Brothers,L,38.2938794103888
95604,Andrew Marc,XXS,36.9277048320173
95605,Brooks Brothers,XL,74.3293475482284
95606,Andrew Marc,XXXL,17.427823525587
95607,Merc Clothing,XXS,76.9770923168292
95608,Koalapop,XXS,34.4788112162979
95609,Nudie Jeans,One Size,65.0576552027174
95610,Bujo,XS,28.0900881062681
95611,SABA,XXL,31.9411756610224
95612,Bujo,XXL,42.7251036161208
95613,Marchesa,XL,13.3680630928688
95614,Andrew Marc,XXS,20.9143833899472
95615,Dollie & Me,XXS,34.8323494437301
95616,Real Gold,One Size,52.9920759065971
95617,Healthtex,L,98.8354585267768
95618,Loyandford,M,85.5627536184912
95619,Loyandford,XL,1.20662458902533
95620,Levis,M,36.901954385872
95621,Hamilton Shirts,XXS,7.85689719480318
95622,Marchesa,L,45.285582697152
95623,Converse,XXXL,51.0498574031749
95624,Guess,XS,81.1271854611706
95625,Nudie Jeans,M,30.162421959528
95626,Ex-Boyfriend,XL,36.6042585990412
95627,Karen Kane,XL,1.35800180833694
95628,Tommy Hilfinger,L,52.3144816408467
95629,H&M,S,16.2166143409985
95630,Guess,XL,8.66934120453398
95631,Ethika,XXXL,83.6211735916423
95632,Merc Clothing,XXL,42.9160835793782
95633,JNCO,XXL,90.0759094134327
95634,Columbia Sportswear,One Size,2.08866757624255
95635,Baby Gap,XS,15.3485639930463
95636,Nice Collective,XXS,28.9932379955394
95637,Koton,One Size,39.6996781643013
95638,Nudie Jeans,XL,98.6283034885434
95639,Lilli Ann,XL,71.1745233955674
95640,Avirex,XXXL,80.9029273781473
95641,DKNY,XXS,51.1253942712794
95642,Izod,XS,39.4558276140391
