ID,Nome,Tamanho,Valor
8073,Tommy Hilfinger,XXXL,27.2359653740357
8074,Columbia Sportswear,XXL,63.69779386497
8075,Dollie & Me,XXXL,60.8435027403028
8076,Rip Curl,S,78.2633000599515
8077,Columbia Sportswear,One Size,23.9182499087966
8078,Acorn Stores,XXXL,95.8365524978547
8079,Lilli Ann,One Size,68.1271399320695
8080,Max Studio,M,86.3978822149327
8081,Brooks Brothers,XXXL,60.265727525235
8082,Six Deuce,L,50.1293506120003
8083,SABA,S,36.0437663607503
8084,Guess,S,93.6033736223371
8085,Calvin Klein,XL,84.6587091743288
8086,Andrew Marc,XXXL,54.2665230926436
8087,Mossimo,S,97.7617198297576
8088,Acorn Stores,XS,38.2857122185108
8089,Mossimo,One Size,77.4393205365349
8090,Mossimo,XS,49.9957425734008
8091,Hamilton Shirts,XXS,59.7655596755285
8092,Levis,L,70.8165222400876
8093,Calvin Klein,XXS,89.7018334365924
8094,Levis,One Size,36.3497374650788
8095,Koton,S,45.3348885622504
8096,Ecko Unlimited,XXXL,2.81323550306877
8097,Nice Collective,XXS,23.9119402276873
8098,H&M,XS,79.7077510532494
8099,Guess,XXL,98.9342703032001
8100,Acorn Stores,XXL,87.8836739104631
8101,C&A,One Size,53.0315778707301
8102,TNT,XXXL,89.6012286779476
8103,Lee,S,23.4600643275585
8104,Bujo,One Size,4.9214802262939
8105,Izod,XXL,78.3088104852051
8106,Baby Gap,XXL,16.7191718019169
8107,Nudie Jeans,One Size,57.5267255173655
8108,Calvin Klein,S,24.4329516815175
8109,Old Navy,XL,61.7933645545474
8110,Koton,L,20.2997654188889
8111,Rip Curl,XL,7.22046706696063
8112,Nudie Jeans,S,64.9615208338767
8113,JNCO,XXS,84.3291956877006
8114,Converse,XL,19.920340899341
8115,Tommy Hilfinger,XXL,74.4188819534233
8116,Izod,S,37.412442302989
8117,Rip Curl,XXL,98.4892970535389
8118,EMEL Fashion,M,70.1001015315298
8119,Forever Lazy,XS,13.0756096691245
8120,C&A,L,44.9429876557286
8121,EMEL Fashion,XL,70.1564927087894
8122,Forever Lazy,L,44.8949401145312
8123,Levis,XXXL,78.3947509678056
8124,Calvin Klein,XXL,20.8096204883464
8125,Lilli Ann,XL,3.48574387444451
8126,Mohito,One Size,41.5776833857306
8127,Mohito,XXXL,74.49921412277
8128,Ethika,XXS,19.0610730825276
8129,Loyandford,XXL,86.4786132241034
8130,Hamilton Shirts,One Size,82.28970875232
8131,Mohito,XXS,10.8524873819447
8132,Ethika,M,85.7953207501188
8133,Nudie Jeans,M,82.0794058898834
8134,Marchesa,L,59.3910559156868
8135,Koton,One Size,79.8294261944617
8136,DKNY,L,45.2810225436841
8137,Forever 21,XXXL,2.42895011297844
8138,Marchesa,XXXL,14.0303568402447
8139,JNCO,XXXL,14.2441860559602
8140,Brooks Brothers,XL,13.0431184028476
8141,Ex-Boyfriend,L,21.1237966111506
8142,Nudie Jeans,XXS,14.4235686894616
8143,Koton,XS,28.5408123659626
8144,Koalapop,XXS,13.406176637116
8145,H&M,XXL,34.7239634533059
8146,Nudie Jeans,S,87.562203614303
8147,Countess Mara,XXL,26.1848757891845
8148,Mossimo,S,33.640383965634
8149,Tommy Hilfinger,XXXL,93.2047142610907
8150,C&A,M,98.3998944416642
8151,Forever Lazy,XL,22.4305224672102
8152,Ethika,XL,60.8209218731247
8153,TNT,XXXL,59.2369982573376
8154,Koton,S,74.448776747309
8155,Bujo,XL,93.4854562056649
8156,Lee,L,60.853059245205
8157,DKNY,XL,53.6667436806796
8158,Brooks Brothers,L,67.3182766033887
8159,Mossimo,L,14.7038698595501
8160,Koton,XS,12.5742698780141
8161,Rip Curl,S,58.0893354556008
8162,Avirex,XXS,42.6028457985273
8163,Tommy Hilfinger,XS,14.0818891949402
8164,Levis,XS,54.6291150504859
8165,Converse,S,28.8135930717986
8166,Bujo,L,75.6757398297432
8167,Brooks Brothers,M,41.271954299543
8168,Real Gold,XXS,23.6179017059588
8169,Dollie & Me,S,30.4151348915953
8170,Loyandford,XS,10.0476322616672
8171,Koton,L,65.5633409067818
8172,Merc Clothing,XL,92.3057624498875
8173,Levis,XS,71.846233514066
8174,Countess Mara,M,51.2445512666574
8175,Hamilton Shirts,L,4.47900002751453
8176,Baby Gap,One Size,34.9681901270376
8177,Real Gold,XS,54.0074810599943
8178,Koton,One Size,25.4729704840449
8179,Real Gold,M,59.1280991682448
8180,Nudie Jeans,One Size,87.462612101558
8181,Mohito,One Size,86.7551838842943
8182,SABA,S,45.2372018435212
8183,Cross Colours,XXS,73.4683353241851
8184,Mataano,XL,36.0610915189893
8185,Forever Lazy,XXXL,30.2761326526646
8186,Brooks Brothers,L,9.26225752535381
8187,Lilli Ann,M,57.9314971472749
8188,Baby Gap,S,95.4736234636389
8189,Andrew Marc,XL,14.5691315804464
8190,Real Gold,XL,63.8737269881525
8191,Bujo,M,15.1615565736599
8192,Levis,XXL,98.6564365837986
8193,Cross Colours,XS,53.5958925120513
8194,Ex-Boyfriend,XL,41.4117718843798
8195,Andrew Marc,XL,50.0842444771362
8196,Mossimo,XS,53.4800696370565
8197,Izod,M,44.9095618752342
8198,Old Navy,XXL,77.0106818899562
8199,Brooks Brothers,S,21.7394304725991
8200,Merc Clothing,L,86.4684340699895
8201,Lilli Ann,L,7.15806006554424
8202,Lee,S,57.4162800695823
8203,DKNY,XXXL,54.6619469265742
8204,Izod,XL,6.54846947013795
8205,Six Deuce,XL,7.12326089577901
8206,Mohito,XXS,18.0724941315467
8207,Avirex,XS,54.4687787082367
8208,Levis,XXXL,62.0925103384501
8209,Avirex,XXS,82.8977158311278
8210,Ethika,S,62.7308460361002
8211,Baby Gap,XXS,74.7531218439122
8212,Lilli Ann,One Size,91.4895016427569
8213,Loyandford,XL,96.1203924692797
8214,Cross Colours,XXXL,13.168499572281
8215,C&A,L,40.328053100653
8216,Mossimo,XXS,2.48054615104596
8217,Izod,XS,91.0506430771438
8218,C&A,One Size,9.38811043295456
8219,Andrew Marc,S,43.3122012402453
8220,SABA,S,81.6308633236358
8221,Forever Lazy,XXS,10.7366510120857
8222,Karen Kane,XS,23.9958225260469
8223,Marchesa,XL,16.4677697995062
8224,Nice Collective,M,90.5844714653606
8225,Tommy Hilfinger,M,65.7945700431217
8226,Koton,XXL,76.2074280326289
8227,Cherokee Inc.,XL,9.52533571539695
8228,Max Studio,XXL,83.3149589823163
8229,Countess Mara,XXXL,72.7557400268296
8230,Tommy Hilfinger,M,76.5926277914981
8231,Calvin Klein,L,15.0586494878208
8232,Tommy Hilfinger,XL,41.7326268231182
8233,Koalapop,XXL,30.0563848126011
8234,Six Deuce,XXS,42.7182236927181
8235,Nudie Jeans,L,17.1230510115265
8236,Koalapop,XXXL,67.0895700152449
8237,JNCO,XXL,30.2047413020417
8238,Cherokee Inc.,One Size,57.7280475998894
8239,Mataano,XXS,56.2816879690074
8240,C&A,XXXL,21.9453002395785
8241,Countess Mara,S,11.4693781647223
8242,Forever 21,XXL,54.1381503688815
8243,Mohito,XXS,46.1156488648223
8244,Acorn Stores,XL,17.5189156213398
8245,Lilli Ann,XXS,23.1596597843616
8246,SABA,One Size,17.2601508401614
8247,Real Gold,XL,55.7088123218663
8248,Ethika,One Size,97.5866853443844
8249,Baby Gap,One Size,94.0674025528447
8250,TNT,One Size,57.0424696621683
8251,Nudie Jeans,One Size,85.5536615427368
8252,Baby Gap,XS,61.8453688611488
8253,Ex-Boyfriend,XXS,4.67504837162562
8254,Old Navy,XXS,62.9656080212284
8255,Rip Curl,XXL,20.9390732967011
8256,Calvin Klein,XXL,67.2021601829688
8257,Andrew Marc,XXL,42.8925067008904
8258,Karen Kane,XXS,91.0329416864705
8259,Old Navy,One Size,85.1591209667544
8260,Mohito,XL,56.8092447313523
8261,Nice Collective,XXXL,81.4067094863424
8262,Acorn Stores,M,12.6434271641278
8263,Forever Lazy,L,87.7557291303555
8264,Tommy Hilfinger,XL,81.4628767540971
8265,Mataano,XL,52.8226071297296
8266,Andrew Marc,XXXL,15.7847889604907
8267,Guess,XXS,20.2834582032093
8268,Rip Curl,XS,61.5789845695621
8269,Nudie Jeans,S,96.5106470326477
8270,Tommy Hilfinger,M,10.7156850577871
8271,Six Deuce,XXL,29.714816845355
8272,Calvin Klein,One Size,3.84246200967695
8273,Loyandford,S,67.691777621718
8274,Izod,XXXL,77.2397240028902
8275,Cherokee Inc.,XXS,27.100616655825
8276,Acorn Stores,XXL,46.1355416183991
8277,Loyandford,M,47.6211504650401
8278,H&M,M,44.2096716753252
8279,EMEL Fashion,XXL,6.2490705499654
8280,Koalapop,S,55.9702149783122
8281,Converse,S,90.7857300815106
8282,Merc Clothing,L,49.5432612698261
8283,TNT,XXXL,93.9818850629879
8284,Converse,L,59.9334453935425
8285,SABA,One Size,34.9273251765069
8286,Baby Gap,S,18.0646960432942
8287,Ecko Unlimited,XS,13.2743023961197
8288,Hamilton Shirts,XS,80.1389350374876
8289,Old Navy,M,12.7638809288684
8290,Marchesa,XXXL,35.4420139870802
8291,Mossimo,L,1.92021813333045
8292,Loyandford,XS,21.564392195346
8293,Koton,One Size,91.2699830663716
8294,Izod,XL,28.5829774218532
8295,Countess Mara,XXL,82.3214502368688
8296,Merc Clothing,One Size,85.0871131751161
8297,Columbia Sportswear,XXL,50.696013249781
8298,Cross Colours,XXL,2.65052361723526
8299,Mossimo,L,13.7599145098403
8300,Levis,M,69.4871339334581
8301,Lilli Ann,XL,7.55315490511859
8302,TNT,XS,6.84532226335505
8303,Andrew Marc,XS,59.0715975854879
8304,JNCO,XXS,64.5843840090485
8305,Bujo,L,98.5629347611977
8306,Ecko Unlimited,XS,68.3762211596483
8307,Acorn Stores,M,46.1783518321711
8308,Forever 21,XS,19.9059125966886
8309,DKNY,S,7.22666526922335
8310,DKNY,M,48.3846017994846
8311,Avirex,XL,66.3444979383352
8312,Lilli Ann,L,80.7835690257063
8313,Lilli Ann,XS,68.4734956265769
8314,Real Gold,One Size,52.7422457867033
8315,Ex-Boyfriend,XXXL,44.3282796844506
8316,Izod,XXL,34.5024173229478
8317,Mohito,XXXL,91.4928896420137
8318,Nice Collective,S,42.7555484677458
8319,Koalapop,XL,80.2986558523488
8320,Lee,S,14.1673246832412
8321,Old Navy,XXXL,91.9699538764404
8322,JNCO,XXXL,63.0116085149402
8323,Mossimo,M,34.4703363755114
8324,Cross Colours,One Size,30.8695965599593
8325,SABA,One Size,98.5517684023603
8326,Tommy Hilfinger,M,81.8356992401349
8327,Acorn Stores,L,4.66081000895277
8328,SABA,M,89.5402272951511
8329,EMEL Fashion,M,85.4054795519474
8330,Ecko Unlimited,S,67.6285850464499
8331,Brooks Brothers,L,67.6382189945496
8332,Bujo,L,87.2787335162418
8333,Max Studio,L,96.6705388122567
8334,Mohito,XL,15.1456214315936
8335,Lee,XXS,85.8884989693242
8336,Hamilton Shirts,L,68.589183789021
8337,Koalapop,XXL,91.5936934303463
8338,Nudie Jeans,L,90.9561197533999
8339,Mataano,S,49.1073373202734
8340,H&M,One Size,75.1542407316874
8341,Brooks Brothers,XXXL,35.3737982862507
8342,Lilli Ann,M,20.9670419655587
8343,Guess,XXXL,55.8702609198495
8344,Forever 21,XXL,94.077248760535
8345,Calvin Klein,XXS,22.2713095621538
8346,Andrew Marc,M,97.4092010135805
8347,Andrew Marc,XXS,18.9700749083283
8348,Izod,XXS,50.6698991659423
8349,SABA,XXXL,83.9181822635784
8350,Healthtex,M,33.1911273916211
8351,TNT,L,46.5723476584872
8352,Mohito,XXS,44.7077934288922
8353,Koalapop,S,87.5586767748737
8354,Nice Collective,XS,12.7577828163084
8355,Six Deuce,L,34.2347961544221
8356,Brooks Brothers,M,87.0869222977603
8357,Koton,XXL,54.8036518454569
8358,Ecko Unlimited,XXS,45.9031635382693
8359,Avirex,XXS,66.08535403576
8360,JNCO,S,7.98937112092477
8361,Cherokee Inc.,XS,54.6628350623245
8362,DKNY,L,69.8379467007881
8363,Forever Lazy,XXS,15.6755950360911
8364,Nice Collective,XXS,14.3773208588256
8365,Bujo,S,35.4642629290299
8366,Mataano,XL,75.3877887634504
8367,Nice Collective,L,80.9424090184934
8368,JNCO,XXS,92.3576354469907
8369,Ex-Boyfriend,S,66.5871784261368
8370,Hamilton Shirts,One Size,92.2739637188026
8371,Countess Mara,XXXL,22.8702936479218
8372,Ex-Boyfriend,XXL,91.6496270413742
8373,Ex-Boyfriend,M,2.44728202160787
8374,Brooks Brothers,XL,49.9272397979755
8375,Karen Kane,One Size,69.1705041924354
8376,Guess,XXXL,2.55665705565207
8377,DKNY,XXL,78.6248966919374
8378,Koalapop,XS,69.8505898773906
8379,Ethika,XXS,28.7931367199836
8380,Koalapop,XXL,50.1847624188218
8381,Brooks Brothers,One Size,6.53502780084267
8382,Tommy Hilfinger,XS,30.2826326467482
8383,Cross Colours,XXXL,86.5173229251603
8384,Dollie & Me,XXXL,14.4195735335441
8385,Baby Gap,XL,71.0987792276306
8386,Converse,M,21.3402728514468
8387,Forever Lazy,One Size,1.97859354502456
8388,Max Studio,XXXL,49.8221695762231
8389,Hamilton Shirts,XS,12.9753722604249
8390,Karen Kane,XS,53.6650094495458
8391,Mataano,XS,75.7008269218266
8392,Hamilton Shirts,One Size,33.6838490859065
8393,Ecko Unlimited,XXL,10.7694724471166
8394,Countess Mara,S,20.7551054301463
8395,Ecko Unlimited,XXXL,93.8511692811042
8396,Mataano,M,95.1646405417307
8397,Calvin Klein,XXS,84.0096315178134
8398,H&M,One Size,70.2112088595569
8399,Acorn Stores,XXS,60.4758709806371
8400,Dollie & Me,XS,66.4088832137216
8401,JNCO,M,4.44888734605577
8402,Forever Lazy,XXXL,65.2588428627974
8403,Max Studio,S,3.99363036872522
8404,Dollie & Me,XXXL,18.1708638468622
8405,EMEL Fashion,XL,46.6164591915982
8406,SABA,M,4.77761026275233
8407,DKNY,L,64.1093557146887
8408,Merc Clothing,XXXL,22.4345826550548
8409,Brooks Brothers,XS,2.16584870925446
8410,Nudie Jeans,XS,56.5081248011012
8411,Levis,XL,69.2902196963738
8412,Guess,XXXL,67.4287723076664
8413,Cross Colours,S,92.9397211339975
8414,Brooks Brothers,XXS,9.51749514300259
8415,Nudie Jeans,M,30.7042141592615
8416,Bujo,XS,46.5928947015632
8417,DKNY,XL,94.9982789997003
8418,Hamilton Shirts,XXS,88.0232656076659
8419,Andrew Marc,L,22.7269356561484
8420,Healthtex,XXXL,63.4329566808571
8421,Koton,M,24.3558060016277
8422,Merc Clothing,M,38.9920664196797
8423,Ethika,XS,87.0231095319721
8424,Calvin Klein,XXL,43.8522021010761
8425,Guess,XXS,15.5408130653858
8426,Six Deuce,XXXL,74.8581041823412
8427,EMEL Fashion,L,90.0930965091535
8428,JNCO,S,88.5372196405834
8429,TNT,XXL,49.8557253437376
8430,Max Studio,XXS,79.8648841981147
8431,Koton,L,54.1773386994271
8432,Guess,XXL,79.1635539839806
8433,Dollie & Me,S,59.5219822286265
8434,Forever Lazy,XXS,65.535976067435
8435,Old Navy,S,80.8789223655495
8436,Loyandford,M,16.0945233954557
8437,TNT,S,40.359366255514
8438,Loyandford,XL,53.0226996303642
8439,Nudie Jeans,M,33.8127257064044
8440,Guess,XL,72.6839326413739
8441,Acorn Stores,XXXL,56.4694845725174
8442,Six Deuce,S,93.5151959697321
8443,Koton,L,38.9351063728962
8444,Max Studio,L,49.9151098574116
8445,Merc Clothing,XS,57.7858341973209
8446,Ethika,S,78.9510060972306
8447,JNCO,XL,22.3130175626432
8448,Six Deuce,XXL,40.8915654723028
8449,H&M,One Size,76.6191147028558
8450,C&A,XXXL,33.2322584647835
8451,Angels Jeanswear,L,16.4214570398542
8452,Rip Curl,XL,71.3726318349934
8453,Merc Clothing,S,2.68020399551848
8454,Tommy Hilfinger,L,23.6685843801445
8455,Ecko Unlimited,XL,64.1907338482285
8456,DKNY,XL,74.3504456157565
8457,EMEL Fashion,XS,28.1803746070621
8458,DKNY,XXL,19.1121317339652
8459,Acorn Stores,S,38.568004593052
8460,Nudie Jeans,S,75.2197593507449
8461,Lee,XXL,52.3514812068788
8462,JNCO,XXXL,88.7113877393824
8463,Ex-Boyfriend,XXS,65.1084834691642
8464,Brooks Brothers,One Size,9.77812107409263
8465,DKNY,XXL,86.6910156713291
8466,SABA,XS,22.905358325646
8467,Calvin Klein,L,55.6619522108985
8468,EMEL Fashion,XL,38.5924432103487
8469,Lee,S,34.2959075329341
8470,Izod,S,51.8261944851029
8471,TNT,XL,28.0550077441405
8472,Koton,XXS,7.97895348397035
8473,Lilli Ann,XL,42.4739661107184
8474,Mataano,XXS,89.3129537074421
8475,Healthtex,XL,13.9368327506524
8476,Countess Mara,M,15.2408886525039
8477,Karen Kane,XXS,26.6185404582035
8478,Mossimo,XXL,67.7501782093896
8479,Nudie Jeans,XXS,9.74871789093535
8480,Lilli Ann,One Size,68.1463344768371
8481,JNCO,XL,40.9579919785997
8482,Calvin Klein,L,10.7795379905866
8483,Dollie & Me,XXS,65.4767513384469
8484,Real Gold,XL,65.38110941154
8485,Koalapop,XXS,34.1518547675348
8486,JNCO,XS,18.4674880711676
8487,Columbia Sportswear,XXXL,18.4499107992509
8488,Converse,One Size,6.47288599678915
8489,Columbia Sportswear,L,11.5823332050733
8490,JNCO,One Size,1.80207145065166
8491,Nice Collective,XS,10.777120810364
8492,Guess,One Size,47.7191175598275
8493,Levis,XXXL,33.2149739140714
8494,JNCO,XS,32.3815203362058
8495,Angels Jeanswear,L,4.56078948106653
8496,C&A,XL,78.3764952120262
8497,Nice Collective,One Size,53.293456626727
8498,Old Navy,XXS,55.2274182984733
8499,Andrew Marc,XS,18.3492362905989
8500,Mohito,S,34.7214942521981
8501,Rip Curl,XS,7.2872100240957
8502,JNCO,XXL,64.4028505847803
8503,H&M,XXXL,18.88282523811
8504,DKNY,XS,7.32296897485991
8505,Baby Gap,XXXL,80.9393925824852
8506,Hamilton Shirts,One Size,25.302392025619
8507,DKNY,XXS,18.2827776490165
8508,Mohito,L,3.00567797292288
8509,Forever Lazy,M,36.2741223062734
8510,Forever Lazy,XS,55.1279781940989
8511,Dollie & Me,One Size,63.7476148273552
8512,Marchesa,XXXL,7.58822074978995
8513,Old Navy,XXL,65.642242434268
8514,Forever Lazy,S,6.00787053211027
8515,Koton,XXXL,15.7217324053504
8516,Hamilton Shirts,S,5.68507789014144
8517,Karen Kane,One Size,28.8456569909331
8518,Bujo,XXL,73.1836421434691
8519,Countess Mara,XXXL,40.5249621223309
8520,EMEL Fashion,XS,40.4647404302213
8521,Andrew Marc,XL,80.4939664059756
8522,Max Studio,S,41.1978990944093
8523,Lilli Ann,S,7.8152508595098
8524,Mohito,XXL,46.1678473931588
8525,Izod,L,5.73109680029149
8526,Levis,M,50.6758489942531
8527,Acorn Stores,XS,48.9114527166409
8528,Converse,XS,45.7112051899131
8529,Loyandford,XXXL,68.0687100696697
8530,EMEL Fashion,XL,37.3187410623388
8531,Avirex,XXS,59.7200151657313
8532,C&A,L,81.3286061223264
8533,Koton,M,43.5972711921657
8534,Ethika,XXXL,8.80886442671011
8535,Izod,One Size,38.8294635772842
8536,Marchesa,XS,20.7190886296886
8537,Marchesa,S,45.6773535165365
8538,DKNY,S,60.5303128364171
8539,Cherokee Inc.,XXXL,96.3062140654336
8540,Healthtex,XXL,93.1880885614958
8541,H&M,One Size,69.762834878528
8542,Izod,XXL,26.696858324435
8543,TNT,XXL,97.4193510829561
8544,Countess Mara,XS,42.2545485525646
8545,Ex-Boyfriend,XXL,81.3803777780292
8546,Old Navy,One Size,19.8144074235179
8547,Healthtex,L,3.72389794081631
8548,Baby Gap,XXXL,18.294250714264
8549,Rip Curl,One Size,18.7480304384362
8550,Mossimo,S,62.0387718468154
8551,Izod,XXXL,7.26163745311165
8552,Angels Jeanswear,One Size,35.0284300772606
8553,Max Studio,XXXL,42.7580054717874
8554,Nice Collective,XL,70.5046343195739
8555,Nice Collective,XXL,14.1883050297332
8556,JNCO,XS,1.84277733966838
8557,Karen Kane,XXXL,23.9879112243596
8558,Loyandford,XXXL,45.44905122437
8559,Lilli Ann,XXL,29.7245853853992
8560,Bujo,L,40.4308561815093
8561,EMEL Fashion,L,41.9756492129414
8562,Mohito,S,32.6289320381493
8563,Old Navy,XXXL,77.9199718837254
8564,Nudie Jeans,S,20.5583563659146
8565,Avirex,M,55.7216241782166
8566,Nice Collective,S,65.640105332546
8567,Real Gold,L,50.1884325883297
8568,Real Gold,L,42.0422284244756
8569,Mataano,XXXL,62.8461823406844
8570,Guess,XXS,49.2831970123962
8571,Loyandford,XL,50.6991387036159
8572,Ex-Boyfriend,XS,15.8155996952279
8573,Forever Lazy,XXXL,96.8535686912265
8574,Loyandford,XXXL,46.1914446638857
8575,SABA,XXXL,70.3751517386991
8576,Marchesa,One Size,35.4939246063558
8577,Lilli Ann,XXXL,43.5889208603599
8578,Mossimo,S,43.7245674350879
8579,C&A,M,35.3679293596036
8580,Lee,L,74.738438933966
8581,Mossimo,XXXL,60.5471526731491
8582,Tommy Hilfinger,XL,67.8028206647387
8583,Lilli Ann,S,51.3477936533037
8584,Max Studio,One Size,37.2298005424579
8585,Lilli Ann,XXS,45.1494387044336
8586,Izod,XL,2.22886238257813
8587,Nudie Jeans,M,13.0904448628847
8588,SABA,XXS,33.3771939707814
8589,Andrew Marc,L,55.2197369002829
8590,Dollie & Me,XXL,48.675286341773
8591,Bujo,XL,34.3608466141675
8592,Lee,XXS,40.6074964108912
8593,Marchesa,One Size,13.8419317662911
8594,Forever 21,XL,64.2569947071639
8595,Hamilton Shirts,S,26.7632326771334
8596,Ethika,XL,47.1463368335489
8597,Acorn Stores,One Size,32.3511674568761
8598,Cherokee Inc.,One Size,69.4395719107425
8599,Dollie & Me,XXXL,9.45867816892391
8600,Koton,XL,38.2024342884321
8601,Lee,XS,19.1990792072374
8602,Nice Collective,XS,86.4201255950239
8603,SABA,M,54.1520627854169
8604,EMEL Fashion,XXXL,23.4768094539069
8605,DKNY,One Size,25.7092917220245
8606,Six Deuce,XXS,5.75272350886498
8607,Koalapop,XXXL,31.7288792551164
8608,Forever 21,One Size,4.02585525532526
8609,Converse,XXS,91.9302006377514
8610,Levis,M,17.6124653004168
8611,Real Gold,L,3.26723893883975
8612,TNT,XS,88.8141107181153
8613,EMEL Fashion,XL,30.0181120904247
8614,Levis,XXXL,44.7902116248339
8615,Old Navy,S,76.2911298914306
8616,Rip Curl,One Size,89.1364291501867
8617,Lilli Ann,XS,16.4973962691135
8618,Merc Clothing,M,8.87704709678751
8619,Andrew Marc,XL,44.8579942383142
8620,Andrew Marc,XXXL,14.8776851966408
8621,Merc Clothing,XS,18.9055245597407
8622,Ex-Boyfriend,XXS,62.3143725312848
8623,TNT,One Size,45.966159090384
8624,Forever 21,XXL,42.1198786260187
8625,Tommy Hilfinger,L,1.09511330774758
8626,Levis,S,2.25089820113541
8627,Dollie & Me,S,98.7552120731004
8628,Calvin Klein,XL,75.7010662181774
8629,Nudie Jeans,L,49.6887063578184
8630,Nice Collective,L,25.2370602573441
8631,Ex-Boyfriend,XXL,87.6702496906138
8632,Lee,XXS,37.146261398283
8633,Koton,M,85.1340777390329
8634,Six Deuce,XXS,49.4019999664286
8635,Mataano,L,37.4587412446079
8636,Andrew Marc,XXL,9.03327840102524
8637,Loyandford,XXXL,67.6098114436538
8638,Levis,XXXL,16.0015309387825
8639,Healthtex,XXXL,21.5410027413354
8640,Forever 21,S,40.4217955607091
8641,Brooks Brothers,XXL,54.9025734914013
8642,C&A,XL,92.2439221875947
8643,Angels Jeanswear,XXS,21.0332727148353
8644,Healthtex,XXL,21.0142747247658
8645,Six Deuce,XXL,30.0893772882826
8646,Koalapop,XXXL,75.4742874100219
8647,Countess Mara,XXL,49.9945490797956
8648,JNCO,L,88.1357766502238
8649,Dollie & Me,L,40.1859392506005
8650,SABA,One Size,31.7341125056772
8651,Mossimo,S,21.2884209315704
8652,Dollie & Me,One Size,37.8458862485578
8653,Cherokee Inc.,One Size,77.6585493980248
8654,Andrew Marc,M,97.2924274724407
8655,Izod,XXS,72.8679946529996
8656,Guess,L,40.4559713720605
8657,Koton,XXS,51.6754593870954
8658,Levis,XXS,67.5798410170618
8659,EMEL Fashion,XL,27.0049041598127
8660,EMEL Fashion,XS,93.0454244464847
8661,Mataano,XL,43.6456076543059
8662,Countess Mara,M,10.2029748089625
8663,Nice Collective,One Size,11.2648754251492
8664,Ethika,S,59.8779736672891
8665,Andrew Marc,XXXL,9.45894347897682
8666,TNT,XXXL,45.5446150123815
8667,Forever 21,One Size,12.4672592279814
8668,Brooks Brothers,L,73.6079083940051
8669,Guess,XXXL,38.4869319212096
8670,Forever 21,XXXL,29.9669504207405
8671,Nice Collective,M,70.2765076729825
8672,Marchesa,S,13.0987410322291
8673,Nice Collective,S,96.8087413249578
8674,Levis,XS,43.7809936966659
8675,Rip Curl,XXL,14.9707827740213
8676,Acorn Stores,XL,16.984228448935
8677,Loyandford,XS,14.7616547438137
8678,Brooks Brothers,One Size,36.2674109238514
8679,Old Navy,One Size,48.3033600963202
8680,Converse,One Size,62.0934778489608
8681,Bujo,XXS,49.6547873027878
8682,Tommy Hilfinger,L,22.6401727407426
8683,Lilli Ann,XL,29.6261606731574
8684,Healthtex,M,84.346005707209
8685,DKNY,XXXL,89.4206991113819
8686,Real Gold,S,5.8617772617665
8687,Andrew Marc,XXXL,34.2679291154574
8688,Tommy Hilfinger,One Size,78.0111206183262
8689,Lilli Ann,XXS,89.0972897857881
8690,Guess,XS,97.4505426327002
8691,Real Gold,XS,50.4478277952633
8692,Mossimo,XXXL,64.1476504863927
8693,Real Gold,One Size,15.2632461284582
8694,Nudie Jeans,One Size,81.6995237142311
8695,Nice Collective,XL,62.2913931148552
8696,Forever Lazy,L,63.1246210891402
8697,Mossimo,M,37.5835718431434
8698,Angels Jeanswear,XXXL,21.6529744172715
8699,Avirex,XS,15.7761750266776
8700,Cross Colours,XL,5.28518895305935
8701,Bujo,One Size,98.8632656805512
8702,Nice Collective,XS,72.0495788590282
8703,Calvin Klein,One Size,12.5033623406214
8704,Cross Colours,XXXL,86.3232134847544
8705,Cross Colours,S,63.5321183845085
8706,Loyandford,XXS,73.5164577879554
8707,Columbia Sportswear,XS,51.8321994970703
8708,Bujo,XXS,83.378247162969
8709,Forever Lazy,S,22.3819803713737
8710,Ecko Unlimited,XXXL,15.2862836743175
8711,EMEL Fashion,M,36.2102329606238
8712,Healthtex,XXXL,77.0539208972146
8713,Cherokee Inc.,XXL,90.479104123767
8714,Nice Collective,XS,90.0089263017331
8715,Old Navy,XS,92.4831455929592
8716,Tommy Hilfinger,L,97.1838735710754
8717,Loyandford,XXXL,90.5280428307727
8718,Old Navy,XS,37.084710116072
8719,Calvin Klein,S,96.0517895813341
8720,Karen Kane,XS,87.219868069617
8721,Karen Kane,XS,25.2403164209054
8722,Guess,S,41.0732663316062
8723,Koalapop,One Size,90.4718177222981
8724,JNCO,XL,28.6563058093452
8725,SABA,One Size,83.8864578082629
8726,Merc Clothing,M,58.0906473985364
8727,Ethika,XXL,24.6167510713529
8728,Dollie & Me,XXL,31.9390815864033
8729,Forever Lazy,XXXL,76.5444578624072
8730,H&M,XXXL,6.00627507549071
8731,SABA,XXL,10.2529367498369
8732,Cherokee Inc.,L,24.5764871558996
8733,Bujo,M,71.5246956667512
8734,Hamilton Shirts,L,43.4623591357201
8735,Cross Colours,One Size,78.294932293843
8736,Acorn Stores,XXL,53.5680317941904
8737,Marchesa,L,86.1234838171506
8738,Ex-Boyfriend,XXXL,2.585264594101
8739,Acorn Stores,XXL,55.9469706234275
8740,DKNY,S,52.555022829005
8741,Forever Lazy,XL,54.2137158453528
8742,DKNY,XXL,26.5967664171927
8743,Nudie Jeans,M,66.4816370557442
